name,definition,codesystem,code,ontologyTermURI
"Madurese","Madurese","ISO_639-3:2007","mad","http://www.lexvo.org/data/iso639-3/mad"
"Magahi","Magahi","ISO_639-3:2007","mag","http://www.lexvo.org/data/iso639-3/mag"
"Marshallese","Marshallese","ISO_639-3:2007","mah","http://www.lexvo.org/data/iso639-3/mah"
"Maithili","Maithili","ISO_639-3:2007","mai","http://www.lexvo.org/data/iso639-3/mai"
"Makasar","Makasar","ISO_639-3:2007","mak","http://www.lexvo.org/data/iso639-3/mak"
"Malayalam","Malayalam","ISO_639-3:2007","mal","http://www.lexvo.org/data/iso639-3/mal"
"Mandingo","Mandingo","ISO_639-3:2007","man","http://www.lexvo.org/data/iso639-3/man"
"Maori","Maori","ISO_639-3:2007","mao","http://www.lexvo.org/data/iso639-3/mao"
"Austronesian languages","Austronesian languages","ISO_639-3:2007","map","http://www.lexvo.org/data/iso639-3/map"
"Marathi","Marathi","ISO_639-3:2007","mar","http://www.lexvo.org/data/iso639-3/mar"
"Masai","Masai","ISO_639-3:2007","mas","http://www.lexvo.org/data/iso639-3/mas"
"Malay","Malay","ISO_639-3:2007","may","http://www.lexvo.org/data/iso639-3/may"
"Moksha","Moksha","ISO_639-3:2007","mdf","http://www.lexvo.org/data/iso639-3/mdf"
"Mandar","Mandar","ISO_639-3:2007","mdr","http://www.lexvo.org/data/iso639-3/mdr"
"Mende","Mende","ISO_639-3:2007","men","http://www.lexvo.org/data/iso639-3/men"
"Irish, Middle (900-1200)","Irish, Middle (900-1200)","ISO_639-3:2007","mga","http://www.lexvo.org/data/iso639-3/mga"
"Mi'kmaq; Micmac","Mi'kmaq; Micmac","ISO_639-3:2007","mic","http://www.lexvo.org/data/iso639-3/mic"
"Minangkabau","Minangkabau","ISO_639-3:2007","min","http://www.lexvo.org/data/iso639-3/min"
"Uncoded languages","Uncoded languages","ISO_639-3:2007","mis","http://www.lexvo.org/data/iso639-3/mis"
"Mon-Khmer languages","Mon-Khmer languages","ISO_639-3:2007","mkh","http://www.lexvo.org/data/iso639-3/mkh"
"Malagasy","Malagasy","ISO_639-3:2007","mlg","http://www.lexvo.org/data/iso639-3/mlg"
"Maltese","Maltese","ISO_639-3:2007","mlt","http://www.lexvo.org/data/iso639-3/mlt"
"Manchu","Manchu","ISO_639-3:2007","mnc","http://www.lexvo.org/data/iso639-3/mnc"
"Manipuri","Manipuri","ISO_639-3:2007","mni","http://www.lexvo.org/data/iso639-3/mni"
"Manobo languages","Manobo languages","ISO_639-3:2007","mno","http://www.lexvo.org/data/iso639-3/mno"
"Mohawk","Mohawk","ISO_639-3:2007","moh","http://www.lexvo.org/data/iso639-3/moh"
"Mongolian","Mongolian","ISO_639-3:2007","mon","http://www.lexvo.org/data/iso639-3/mon"
"Mossi","Mossi","ISO_639-3:2007","mos","http://www.lexvo.org/data/iso639-3/mos"
"Multiple languages","Multiple languages","ISO_639-3:2007","mul","http://www.lexvo.org/data/iso639-3/mul"
"Munda languages","Munda languages","ISO_639-3:2007","mun","http://www.lexvo.org/data/iso639-3/mun"
"Creek","Creek","ISO_639-3:2007","mus","http://www.lexvo.org/data/iso639-3/mus"
"Mirandese","Mirandese","ISO_639-3:2007","mwl","http://www.lexvo.org/data/iso639-3/mwl"
"Marwari","Marwari","ISO_639-3:2007","mwr","http://www.lexvo.org/data/iso639-3/mwr"
"Mayan languages","Mayan languages","ISO_639-3:2007","myn","http://www.lexvo.org/data/iso639-3/myn"
"Erzya","Erzya","ISO_639-3:2007","myv","http://www.lexvo.org/data/iso639-3/myv"
"Nahuatl languages","Nahuatl languages","ISO_639-3:2007","nah","http://www.lexvo.org/data/iso639-3/nah"
"North American Indian languages","North American Indian languages","ISO_639-3:2007","nai","http://www.lexvo.org/data/iso639-3/nai"
"Neapolitan","Neapolitan","ISO_639-3:2007","nap","http://www.lexvo.org/data/iso639-3/nap"
"Nauru","Nauru","ISO_639-3:2007","nau","http://www.lexvo.org/data/iso639-3/nau"
"Navajo; Navaho","Navajo; Navaho","ISO_639-3:2007","nav","http://www.lexvo.org/data/iso639-3/nav"
"Ndebele, South; South Ndebele","Ndebele, South; South Ndebele","ISO_639-3:2007","nbl","http://www.lexvo.org/data/iso639-3/nbl"
"Ndebele, North; North Ndebele","Ndebele, North; North Ndebele","ISO_639-3:2007","nde","http://www.lexvo.org/data/iso639-3/nde"
"Ndonga","Ndonga","ISO_639-3:2007","ndo","http://www.lexvo.org/data/iso639-3/ndo"
"Low German; Low Saxon; German, Low; Saxon, Low","Low German; Low Saxon; German, Low; Saxon, Low","ISO_639-3:2007","nds","http://www.lexvo.org/data/iso639-3/nds"
"Nepali","Nepali","ISO_639-3:2007","nep","http://www.lexvo.org/data/iso639-3/nep"
"Nepal Bhasa; Newari","Nepal Bhasa; Newari","ISO_639-3:2007","new","http://www.lexvo.org/data/iso639-3/new"
"Nias","Nias","ISO_639-3:2007","nia","http://www.lexvo.org/data/iso639-3/nia"
"Niger-Kordofanian languages","Niger-Kordofanian languages","ISO_639-3:2007","nic","http://www.lexvo.org/data/iso639-3/nic"
"Niuean","Niuean","ISO_639-3:2007","niu","http://www.lexvo.org/data/iso639-3/niu"
"Norwegian Nynorsk; Nynorsk, Norwegian","Norwegian Nynorsk; Nynorsk, Norwegian","ISO_639-3:2007","nno","http://www.lexvo.org/data/iso639-3/nno"
"Bokmål, Norwegian; Norwegian Bokmål","Bokmål, Norwegian; Norwegian Bokmål","ISO_639-3:2007","nob","http://www.lexvo.org/data/iso639-3/nob"
"Nogai","Nogai","ISO_639-3:2007","nog","http://www.lexvo.org/data/iso639-3/nog"
"Norse, Old","Norse, Old","ISO_639-3:2007","non","http://www.lexvo.org/data/iso639-3/non"
"Norwegian","Norwegian","ISO_639-3:2007","nor","http://www.lexvo.org/data/iso639-3/nor"
"N'Ko","N'Ko","ISO_639-3:2007","nqo","http://www.lexvo.org/data/iso639-3/nqo"
"Pedi; Sepedi; Northern Sotho","Pedi; Sepedi; Northern Sotho","ISO_639-3:2007","nso","http://www.lexvo.org/data/iso639-3/nso"
"Nubian languages","Nubian languages","ISO_639-3:2007","nub","http://www.lexvo.org/data/iso639-3/nub"
"Classical Newari; Old Newari; Classical Nepal Bhasa","Classical Newari; Old Newari; Classical Nepal Bhasa","ISO_639-3:2007","nwc","http://www.lexvo.org/data/iso639-3/nwc"
"Chichewa; Chewa; Nyanja","Chichewa; Chewa; Nyanja","ISO_639-3:2007","nya","http://www.lexvo.org/data/iso639-3/nya"
"Nyamwezi","Nyamwezi","ISO_639-3:2007","nym","http://www.lexvo.org/data/iso639-3/nym"
"Nyankole","Nyankole","ISO_639-3:2007","nyn","http://www.lexvo.org/data/iso639-3/nyn"
"Nyoro","Nyoro","ISO_639-3:2007","nyo","http://www.lexvo.org/data/iso639-3/nyo"
"Nzima","Nzima","ISO_639-3:2007","nzi","http://www.lexvo.org/data/iso639-3/nzi"
"Occitan (post 1500); Provençal","Occitan (post 1500); Provençal","ISO_639-3:2007","oci","http://www.lexvo.org/data/iso639-3/oci"
"Ojibwa","Ojibwa","ISO_639-3:2007","oji","http://www.lexvo.org/data/iso639-3/oji"
"Oriya","Oriya","ISO_639-3:2007","ori","http://www.lexvo.org/data/iso639-3/ori"
"Oromo","Oromo","ISO_639-3:2007","orm","http://www.lexvo.org/data/iso639-3/orm"
"Osage","Osage","ISO_639-3:2007","osa","http://www.lexvo.org/data/iso639-3/osa"
"Ossetian; Ossetic","Ossetian; Ossetic","ISO_639-3:2007","oss","http://www.lexvo.org/data/iso639-3/oss"
"Turkish, Ottoman (1500-1928)","Turkish, Ottoman (1500-1928)","ISO_639-3:2007","ota","http://www.lexvo.org/data/iso639-3/ota"
"Otomian languages","Otomian languages","ISO_639-3:2007","oto","http://www.lexvo.org/data/iso639-3/oto"
"Papuan languages","Papuan languages","ISO_639-3:2007","paa","http://www.lexvo.org/data/iso639-3/paa"
"Pangasinan","Pangasinan","ISO_639-3:2007","pag","http://www.lexvo.org/data/iso639-3/pag"
"Pahlavi","Pahlavi","ISO_639-3:2007","pal","http://www.lexvo.org/data/iso639-3/pal"
"Pampanga; Kapampangan","Pampanga; Kapampangan","ISO_639-3:2007","pam","http://www.lexvo.org/data/iso639-3/pam"
"Panjabi; Punjabi","Panjabi; Punjabi","ISO_639-3:2007","pan","http://www.lexvo.org/data/iso639-3/pan"
"Papiamento","Papiamento","ISO_639-3:2007","pap","http://www.lexvo.org/data/iso639-3/pap"
"Palauan","Palauan","ISO_639-3:2007","pau","http://www.lexvo.org/data/iso639-3/pau"
"Persian, Old (ca.600-400 B.C.)","Persian, Old (ca.600-400 B.C.)","ISO_639-3:2007","peo","http://www.lexvo.org/data/iso639-3/peo"
"Persian","Persian","ISO_639-3:2007","per","http://www.lexvo.org/data/iso639-3/per"
"Philippine languages","Philippine languages","ISO_639-3:2007","phi","http://www.lexvo.org/data/iso639-3/phi"
"Phoenician","Phoenician","ISO_639-3:2007","phn","http://www.lexvo.org/data/iso639-3/phn"
"Pali","Pali","ISO_639-3:2007","pli","http://www.lexvo.org/data/iso639-3/pli"
"Polish","Polish","ISO_639-3:2007","pol","http://www.lexvo.org/data/iso639-3/pol"
"Pohnpeian","Pohnpeian","ISO_639-3:2007","pon","http://www.lexvo.org/data/iso639-3/pon"
"Portuguese","Portuguese","ISO_639-3:2007","por","http://www.lexvo.org/data/iso639-3/por"
"Prakrit languages","Prakrit languages","ISO_639-3:2007","pra","http://www.lexvo.org/data/iso639-3/pra"
"Provençal, Old (to 1500)","Provençal, Old (to 1500)","ISO_639-3:2007","pro","http://www.lexvo.org/data/iso639-3/pro"
"Pushto; Pashto","Pushto; Pashto","ISO_639-3:2007","pus","http://www.lexvo.org/data/iso639-3/pus"
"Reserved for local use","Reserved for local use","ISO_639-3:2007","qaa-qtz","http://www.lexvo.org/data/iso639-3/qaa-qtz"
"Quechua","Quechua","ISO_639-3:2007","que","http://www.lexvo.org/data/iso639-3/que"
"Rajasthani","Rajasthani","ISO_639-3:2007","raj","http://www.lexvo.org/data/iso639-3/raj"
"Rapanui","Rapanui","ISO_639-3:2007","rap","http://www.lexvo.org/data/iso639-3/rap"
"Rarotongan; Cook Islands Maori","Rarotongan; Cook Islands Maori","ISO_639-3:2007","rar","http://www.lexvo.org/data/iso639-3/rar"
"Romance languages","Romance languages","ISO_639-3:2007","roa","http://www.lexvo.org/data/iso639-3/roa"
"Romansh","Romansh","ISO_639-3:2007","roh","http://www.lexvo.org/data/iso639-3/roh"
"Romany","Romany","ISO_639-3:2007","rom","http://www.lexvo.org/data/iso639-3/rom"
"Romanian; Moldavian; Moldovan","Romanian; Moldavian; Moldovan","ISO_639-3:2007","rum","http://www.lexvo.org/data/iso639-3/rum"
"Rundi","Rundi","ISO_639-3:2007","run","http://www.lexvo.org/data/iso639-3/run"
"Aromanian; Arumanian; Macedo-Romanian","Aromanian; Arumanian; Macedo-Romanian","ISO_639-3:2007","rup","http://www.lexvo.org/data/iso639-3/rup"
"Russian","Russian","ISO_639-3:2007","rus","http://www.lexvo.org/data/iso639-3/rus"
"Sandawe","Sandawe","ISO_639-3:2007","sad","http://www.lexvo.org/data/iso639-3/sad"
"Sango","Sango","ISO_639-3:2007","sag","http://www.lexvo.org/data/iso639-3/sag"
"Yakut","Yakut","ISO_639-3:2007","sah","http://www.lexvo.org/data/iso639-3/sah"
"South American Indian (Other)","South American Indian (Other)","ISO_639-3:2007","sai","http://www.lexvo.org/data/iso639-3/sai"
"Salishan languages","Salishan languages","ISO_639-3:2007","sal","http://www.lexvo.org/data/iso639-3/sal"
"Samaritan Aramaic","Samaritan Aramaic","ISO_639-3:2007","sam","http://www.lexvo.org/data/iso639-3/sam"
"Sanskrit","Sanskrit","ISO_639-3:2007","san","http://www.lexvo.org/data/iso639-3/san"
"Sasak","Sasak","ISO_639-3:2007","sas","http://www.lexvo.org/data/iso639-3/sas"
"Santali","Santali","ISO_639-3:2007","sat","http://www.lexvo.org/data/iso639-3/sat"
"Sicilian","Sicilian","ISO_639-3:2007","scn","http://www.lexvo.org/data/iso639-3/scn"
"Scots","Scots","ISO_639-3:2007","sco","http://www.lexvo.org/data/iso639-3/sco"
"Selkup","Selkup","ISO_639-3:2007","sel","http://www.lexvo.org/data/iso639-3/sel"
"Semitic languages","Semitic languages","ISO_639-3:2007","sem","http://www.lexvo.org/data/iso639-3/sem"
"Irish, Old (to 900)","Irish, Old (to 900)","ISO_639-3:2007","sga","http://www.lexvo.org/data/iso639-3/sga"
"Sign Languages","Sign Languages","ISO_639-3:2007","sgn","http://www.lexvo.org/data/iso639-3/sgn"
"Shan","Shan","ISO_639-3:2007","shn","http://www.lexvo.org/data/iso639-3/shn"
"Sidamo","Sidamo","ISO_639-3:2007","sid","http://www.lexvo.org/data/iso639-3/sid"
"Sinhala; Sinhalese","Sinhala; Sinhalese","ISO_639-3:2007","sin","http://www.lexvo.org/data/iso639-3/sin"
"Siouan languages","Siouan languages","ISO_639-3:2007","sio","http://www.lexvo.org/data/iso639-3/sio"
"Sino-Tibetan languages","Sino-Tibetan languages","ISO_639-3:2007","sit","http://www.lexvo.org/data/iso639-3/sit"
"Slavic languages","Slavic languages","ISO_639-3:2007","sla","http://www.lexvo.org/data/iso639-3/sla"
"Slovak","Slovak","ISO_639-3:2007","slo","http://www.lexvo.org/data/iso639-3/slo"
"Slovenian","Slovenian","ISO_639-3:2007","slv","http://www.lexvo.org/data/iso639-3/slv"
"Southern Sami","Southern Sami","ISO_639-3:2007","sma","http://www.lexvo.org/data/iso639-3/sma"
"Northern Sami","Northern Sami","ISO_639-3:2007","sme","http://www.lexvo.org/data/iso639-3/sme"
"Sami languages","Sami languages","ISO_639-3:2007","smi","http://www.lexvo.org/data/iso639-3/smi"
"Lule Sami","Lule Sami","ISO_639-3:2007","smj","http://www.lexvo.org/data/iso639-3/smj"
"Inari Sami","Inari Sami","ISO_639-3:2007","smn","http://www.lexvo.org/data/iso639-3/smn"
"Samoan","Samoan","ISO_639-3:2007","smo","http://www.lexvo.org/data/iso639-3/smo"
"Skolt Sami","Skolt Sami","ISO_639-3:2007","sms","http://www.lexvo.org/data/iso639-3/sms"
"Shona","Shona","ISO_639-3:2007","sna","http://www.lexvo.org/data/iso639-3/sna"
"Sindhi","Sindhi","ISO_639-3:2007","snd","http://www.lexvo.org/data/iso639-3/snd"
"Soninke","Soninke","ISO_639-3:2007","snk","http://www.lexvo.org/data/iso639-3/snk"
"Sogdian","Sogdian","ISO_639-3:2007","sog","http://www.lexvo.org/data/iso639-3/sog"
"Somali","Somali","ISO_639-3:2007","som","http://www.lexvo.org/data/iso639-3/som"
"Songhai languages","Songhai languages","ISO_639-3:2007","son","http://www.lexvo.org/data/iso639-3/son"
"Sotho, Southern","Sotho, Southern","ISO_639-3:2007","sot","http://www.lexvo.org/data/iso639-3/sot"
"Spanish; Castilian","Spanish; Castilian","ISO_639-3:2007","spa","http://www.lexvo.org/data/iso639-3/spa"
"Sardinian","Sardinian","ISO_639-3:2007","srd","http://www.lexvo.org/data/iso639-3/srd"
"Sranan Tongo","Sranan Tongo","ISO_639-3:2007","srn","http://www.lexvo.org/data/iso639-3/srn"
"Serbian","Serbian","ISO_639-3:2007","srp","http://www.lexvo.org/data/iso639-3/srp"
"Serer","Serer","ISO_639-3:2007","srr","http://www.lexvo.org/data/iso639-3/srr"
"Nilo-Saharan languages","Nilo-Saharan languages","ISO_639-3:2007","ssa","http://www.lexvo.org/data/iso639-3/ssa"
"Swati","Swati","ISO_639-3:2007","ssw","http://www.lexvo.org/data/iso639-3/ssw"
"Sukuma","Sukuma","ISO_639-3:2007","suk","http://www.lexvo.org/data/iso639-3/suk"
"Sundanese","Sundanese","ISO_639-3:2007","sun","http://www.lexvo.org/data/iso639-3/sun"
"Susu","Susu","ISO_639-3:2007","sus","http://www.lexvo.org/data/iso639-3/sus"
"Sumerian","Sumerian","ISO_639-3:2007","sux","http://www.lexvo.org/data/iso639-3/sux"
"Swahili","Swahili","ISO_639-3:2007","swa","http://www.lexvo.org/data/iso639-3/swa"
"Swedish","Swedish","ISO_639-3:2007","swe","http://www.lexvo.org/data/iso639-3/swe"
"Classical Syriac","Classical Syriac","ISO_639-3:2007","syc","http://www.lexvo.org/data/iso639-3/syc"
"Syriac","Syriac","ISO_639-3:2007","syr","http://www.lexvo.org/data/iso639-3/syr"
"Tahitian","Tahitian","ISO_639-3:2007","tah","http://www.lexvo.org/data/iso639-3/tah"
"Tai languages","Tai languages","ISO_639-3:2007","tai","http://www.lexvo.org/data/iso639-3/tai"
"Tamil","Tamil","ISO_639-3:2007","tam","http://www.lexvo.org/data/iso639-3/tam"
"Tatar","Tatar","ISO_639-3:2007","tat","http://www.lexvo.org/data/iso639-3/tat"
"Telugu","Telugu","ISO_639-3:2007","tel","http://www.lexvo.org/data/iso639-3/tel"
"Timne","Timne","ISO_639-3:2007","tem","http://www.lexvo.org/data/iso639-3/tem"
"Tereno","Tereno","ISO_639-3:2007","ter","http://www.lexvo.org/data/iso639-3/ter"
"Tetum","Tetum","ISO_639-3:2007","tet","http://www.lexvo.org/data/iso639-3/tet"
"Tajik","Tajik","ISO_639-3:2007","tgk","http://www.lexvo.org/data/iso639-3/tgk"
"Tagalog","Tagalog","ISO_639-3:2007","tgl","http://www.lexvo.org/data/iso639-3/tgl"
"Thai","Thai","ISO_639-3:2007","tha","http://www.lexvo.org/data/iso639-3/tha"
"Tibetan","Tibetan","ISO_639-3:2007","tib","http://www.lexvo.org/data/iso639-3/tib"
"Tigre","Tigre","ISO_639-3:2007","tig","http://www.lexvo.org/data/iso639-3/tig"
"Tigrinya","Tigrinya","ISO_639-3:2007","tir","http://www.lexvo.org/data/iso639-3/tir"
"Tiv","Tiv","ISO_639-3:2007","tiv","http://www.lexvo.org/data/iso639-3/tiv"
"Tokelau","Tokelau","ISO_639-3:2007","tkl","http://www.lexvo.org/data/iso639-3/tkl"
"Klingon; tlhIngan-Hol","Klingon; tlhIngan-Hol","ISO_639-3:2007","tlh","http://www.lexvo.org/data/iso639-3/tlh"
"Tlingit","Tlingit","ISO_639-3:2007","tli","http://www.lexvo.org/data/iso639-3/tli"
"Tamashek","Tamashek","ISO_639-3:2007","tmh","http://www.lexvo.org/data/iso639-3/tmh"
"Tonga (Nyasa)","Tonga (Nyasa)","ISO_639-3:2007","tog","http://www.lexvo.org/data/iso639-3/tog"
"Tonga (Tonga Islands)","Tonga (Tonga Islands)","ISO_639-3:2007","ton","http://www.lexvo.org/data/iso639-3/ton"
"Tok Pisin","Tok Pisin","ISO_639-3:2007","tpi","http://www.lexvo.org/data/iso639-3/tpi"
"Tsimshian","Tsimshian","ISO_639-3:2007","tsi","http://www.lexvo.org/data/iso639-3/tsi"
"Tswana","Tswana","ISO_639-3:2007","tsn","http://www.lexvo.org/data/iso639-3/tsn"
"Tsonga","Tsonga","ISO_639-3:2007","tso","http://www.lexvo.org/data/iso639-3/tso"
"Turkmen","Turkmen","ISO_639-3:2007","tuk","http://www.lexvo.org/data/iso639-3/tuk"
"Tumbuka","Tumbuka","ISO_639-3:2007","tum","http://www.lexvo.org/data/iso639-3/tum"
"Tupi languages","Tupi languages","ISO_639-3:2007","tup","http://www.lexvo.org/data/iso639-3/tup"
"Turkish","Turkish","ISO_639-3:2007","tur","http://www.lexvo.org/data/iso639-3/tur"
"Altaic languages","Altaic languages","ISO_639-3:2007","tut","http://www.lexvo.org/data/iso639-3/tut"
"Tuvalu","Tuvalu","ISO_639-3:2007","tvl","http://www.lexvo.org/data/iso639-3/tvl"
"Twi","Twi","ISO_639-3:2007","twi","http://www.lexvo.org/data/iso639-3/twi"
"Tuvinian","Tuvinian","ISO_639-3:2007","tyv","http://www.lexvo.org/data/iso639-3/tyv"
"Udmurt","Udmurt","ISO_639-3:2007","udm","http://www.lexvo.org/data/iso639-3/udm"
"Ugaritic","Ugaritic","ISO_639-3:2007","uga","http://www.lexvo.org/data/iso639-3/uga"
"Uighur; Uyghur","Uighur; Uyghur","ISO_639-3:2007","uig","http://www.lexvo.org/data/iso639-3/uig"
"Ukrainian","Ukrainian","ISO_639-3:2007","ukr","http://www.lexvo.org/data/iso639-3/ukr"
"Umbundu","Umbundu","ISO_639-3:2007","umb","http://www.lexvo.org/data/iso639-3/umb"
"Undetermined","Undetermined","ISO_639-3:2007","und","http://www.lexvo.org/data/iso639-3/und"
"Urdu","Urdu","ISO_639-3:2007","urd","http://www.lexvo.org/data/iso639-3/urd"
"Uzbek","Uzbek","ISO_639-3:2007","uzb","http://www.lexvo.org/data/iso639-3/uzb"
"Vai","Vai","ISO_639-3:2007","vai","http://www.lexvo.org/data/iso639-3/vai"
"Venda","Venda","ISO_639-3:2007","ven","http://www.lexvo.org/data/iso639-3/ven"
"Vietnamese","Vietnamese","ISO_639-3:2007","vie","http://www.lexvo.org/data/iso639-3/vie"
"Volapük","Volapük","ISO_639-3:2007","vol","http://www.lexvo.org/data/iso639-3/vol"
"Votic","Votic","ISO_639-3:2007","vot","http://www.lexvo.org/data/iso639-3/vot"
"Wakashan languages","Wakashan languages","ISO_639-3:2007","wak","http://www.lexvo.org/data/iso639-3/wak"
"Walamo","Walamo","ISO_639-3:2007","wal","http://www.lexvo.org/data/iso639-3/wal"
"Waray","Waray","ISO_639-3:2007","war","http://www.lexvo.org/data/iso639-3/war"
"Washo","Washo","ISO_639-3:2007","was","http://www.lexvo.org/data/iso639-3/was"
"Welsh","Welsh","ISO_639-3:2007","wel","http://www.lexvo.org/data/iso639-3/wel"
"Sorbian languages","Sorbian languages","ISO_639-3:2007","wen","http://www.lexvo.org/data/iso639-3/wen"
"Walloon","Walloon","ISO_639-3:2007","wln","http://www.lexvo.org/data/iso639-3/wln"
"Wolof","Wolof","ISO_639-3:2007","wol","http://www.lexvo.org/data/iso639-3/wol"
"Kalmyk; Oirat","Kalmyk; Oirat","ISO_639-3:2007","xal","http://www.lexvo.org/data/iso639-3/xal"
"Xhosa","Xhosa","ISO_639-3:2007","xho","http://www.lexvo.org/data/iso639-3/xho"
"Yao","Yao","ISO_639-3:2007","yao","http://www.lexvo.org/data/iso639-3/yao"
"Yapese","Yapese","ISO_639-3:2007","yap","http://www.lexvo.org/data/iso639-3/yap"
"Yiddish","Yiddish","ISO_639-3:2007","yid","http://www.lexvo.org/data/iso639-3/yid"
"Yoruba","Yoruba","ISO_639-3:2007","yor","http://www.lexvo.org/data/iso639-3/yor"
"Yupik languages","Yupik languages","ISO_639-3:2007","ypk","http://www.lexvo.org/data/iso639-3/ypk"
"Zapotec","Zapotec","ISO_639-3:2007","zap","http://www.lexvo.org/data/iso639-3/zap"
"Blissymbols; Blissymbolics; Bliss","Blissymbols; Blissymbolics; Bliss","ISO_639-3:2007","zbl","http://www.lexvo.org/data/iso639-3/zbl"
"Zenaga","Zenaga","ISO_639-3:2007","zen","http://www.lexvo.org/data/iso639-3/zen"
"Standard Moroccan Tamazight","Standard Moroccan Tamazight","ISO_639-3:2007","zgh","http://www.lexvo.org/data/iso639-3/zgh"
"Zhuang; Chuang","Zhuang; Chuang","ISO_639-3:2007","zha","http://www.lexvo.org/data/iso639-3/zha"
"Zande languages","Zande languages","ISO_639-3:2007","znd","http://www.lexvo.org/data/iso639-3/znd"
"Zulu","Zulu","ISO_639-3:2007","zul","http://www.lexvo.org/data/iso639-3/zul"
"Zuni","Zuni","ISO_639-3:2007","zun","http://www.lexvo.org/data/iso639-3/zun"
"No linguistic content; Not applicable","No linguistic content; Not applicable","ISO_639-3:2007","zxx","http://www.lexvo.org/data/iso639-3/zxx"
"Zaza; Dimili; Dimli; Kirdki; Kirmanjki; Zazaki","Zaza; Dimili; Dimli; Kirdki; Kirmanjki; Zazaki","ISO_639-3:2007","zza","http://www.lexvo.org/data/iso639-3/zza"
