id,title,description,belongsToCatalog,accrualPeriodicity,spatial,spatialResolutionInMeters,temporal,temporalResolution,wasGeneratedBy,accessRights,contactPoint,creator,hasPolicy,isReferencedBy,keyword,landingPage,license,language,relation,rights,qualifiedRelation,publisher,theme,type,qualifiedAttribution
https://joeri.molgeniscloud.org/api/fdp/dataset/fdh/datasetId01,datasetTitle01,datasetDescription01,https://joeri.molgeniscloud.org/api/fdp/catalog/fdh/catalogId01
https://fdp.lovd.nl/catalog/53786324-d4c6-cf1d-33a3-e594a92591aa/dataset/A1BG,"Leiden Open Variation Database (LOVD) instance at https://databases.lovd.nl/shared/, dataset A1BG","This dataset lists the metadata for the A1BG gene in the public LOVD instance at https://databases.lovd.nl/shared/.",https://fdp.lovd.nl/catalog/53786324-d4c6-cf1d-33a3-e594a92591aa
http://data.europa.eu/88u/dataset/100187-kanton-basel-stadt,"Coronavirus (COVID-19):\nSARS-CoV-2 in wastewater and positive persons tested for SARS-CoV-2","The dataset shows the 7-day median of the RNA copies of the specified virus per day and 100’000 people in the wastewater treatment plant (ARA) Basel as well as the 7-day median of the corresponding case numbers. The data set is usually updated on Tuesdays with the data until the previous Sunday. ProRheno AG (operator of ARA Basel) takes a 24h sample of the raw waste water, which is examined for RNA of the specified viruses by the Cantonal Laboratory Basel-Stadt (KL BS). The measurement methodology has not been changed since the beginning of the monitoring:\nsee publication https://smw.ch/index.php/smw/article/view/3226.\nThe plausibility of the values is continuously checked against internal quality parameters.\nThe study area comprises the catchment area of the ARA Basel, which consists mainly of the canton of Basel-Stadt as well as the municipalities of Allschwil, Binningen, Birsfelden, Bottmingen, Oberwil and Schönenbuch (all Canton Baselland).\nUntil the end of June 2023, the measured values of the KL BS were also presented on the wastewater dashboard of the BAG Covid-19 Switzerland | Coronavirus | Dashboard (https://www.covid19.admin.ch/de/epidemiologic/waste-water?wasteWaterFacility=270101).\nAs of July 2023, the measured values of the EAWAG SARS-CoV2 in wastewater – Eawag (https://www.eawag.ch/de/abteilung/sww/projekte/sars-cov2-im-abwasser/) will be published on this page, which also examines the raw wastewater of ARA Basel.\nThe examination methods used by KL BS and EAWAG are very similar but not identical.Case figures correspond to the number of confirmed and reported cases of infections in the catchment area of ARA Basel.Interpretation of curvesThe monitoring of viruses in wastewater is primarily about identifying trends (in particular, of course, the increase of a circulating virus).\nIt is not possible to derive a certain number of cases or the severity of an infection.\nA comparison of the curve rash (height of peaks) at different times is hardly possible, because different virus variants lead to different amounts of virus per case.\nDifferent virus variants can also affect the symptoms, so that, for example, infections in humans run without a trace, but nevertheless viruses are released into the wastewater.",http://data.europa.eu/88u/catalogue/opendata-swiss
