tableName,tableExtends,columnName,columnType,key,required,refSchema,refTable,refLink,refBack,validation,semantics,description,profiles,visible
Version,,,,,,,,,,,,8.1.0,"DataCatalogueFlat,EMA,RWEStaging,CohortsBasis,StudiesStaging,NetworksStaging",
