tableName,tableExtends,columnName,columnType,key,required,refSchema,refTable,refLink,refBack,validation,semantics,description,profiles,visible
Resource publications,,,,,,,,,,,,Publications based on doi,"DataCatalogueFlat,CohortsStaging,RWEStaging,NetworksStaging,StudiesStaging,UMCGCohortsStaging",
Resource publications,,resource,ref,1,TRUE,,Resources,,,,dcterms:isPartOf,Resource that these publications are part of,"DataCatalogueFlat,CohortsStaging,RWEStaging,NetworksStaging,StudiesStaging,UMCGCohortsStaging",
Resource publications,,doi,hyperlink,1,true,,,,,,,Digital object identifier,"DataCatalogueFlat,EMA,CohortsStaging,RWEStaging,NetworksStaging,StudiesStaging,UMCGCohortsStaging",
Resource publications,,title,,,true,,,,,,,Publication title,"DataCatalogueFlat,EMA,CohortsStaging,RWEStaging,NetworksStaging,StudiesStaging,UMCGCohortsStaging",
Resource publications,,is design publication,bool,,,,,,,,,Whether this publication is a marker or design publication,"DataCatalogueFlat,EMA,CohortsStaging,RWEStaging,NetworksStaging,StudiesStaging,UMCGCohortsStaging",
Resource publications,,reference,text,,,,,,,,,Formatted reference string (we aim to have this autogenerated),"DataCatalogueFlat,EMA,CohortsStaging,RWEStaging,NetworksStaging,StudiesStaging",
