tableName,tableExtends,columnName,columnType,key,required,refSchema,refTable,refLink,refBack,validation,semantics,description,profiles,visible
External identifiers,,,,,,,,,,,,External identifier(s) for this resource,"DataCatalogueFlat,EMA,CohortsExtended,RWEStaging,NetworksStaging,StudiesStaging",
External identifiers,,resource,ref,1,TRUE,,Resources,,,,,Resource that this external identifier belongs to,"DataCatalogueFlat,EMA,CohortsExtended,RWEStaging,NetworksStaging,StudiesStaging",
External identifiers,,identifier,text,1,TRUE,,,,,,,External identifier,"DataCatalogueFlat,EMA,CohortsExtended,RWEStaging,NetworksStaging,StudiesStaging",
External identifiers,,external identifier type,ontology,,,CatalogueOntologies,External identifier types,,,,,External identifier type,"DataCatalogueFlat,EMA,CohortsExtended,RWEStaging,NetworksStaging,StudiesStaging",
External identifiers,,external identifier type other,text,,,,,,,,,"If 'other', enter external identifier type","DataCatalogueFlat,CohortsExtended,RWEStaging,NetworksStaging,StudiesStaging",
