name,parent,codesystem,code,ontologyTermURI,definition
x0,,,,,
x1,,,,,
x2,,,,,
x3,,,,,
x4,,,,,
x5+,,,,,
LOH/UPD,,,,"http://purl.obolibrary.org/obo/NCIT_C18016,http://purl.obolibrary.org/obo/NCIT_C85215",
